county,profile,source_features,target_field,source_field,observed_value,normalized_value,count,resolved_target_value,status
Rich,rich,C:\Mac\Home\Documents\working\utrans\county_obtained\Rich\RichCo_20211115.gdb\E911_RichRoads11_3_21,A1_POSTTYPE,ALIAS1_TYP,PKWY,PKWY,2,PKWY,resolved
Rich,rich,C:\Mac\Home\Documents\working\utrans\county_obtained\Rich\RichCo_20211115.gdb\E911_RichRoads11_3_21,A1_POSTTYPE,ALIAS1_TYP,RD,RD,9,RD,resolved
Rich,rich,C:\Mac\Home\Documents\working\utrans\county_obtained\Rich\RichCo_20211115.gdb\E911_RichRoads11_3_21,A1_POSTTYPE,ALIAS1_TYP,ST,ST,11,ST,resolved
Rich,rich,C:\Mac\Home\Documents\working\utrans\county_obtained\Rich\RichCo_20211115.gdb\E911_RichRoads11_3_21,A2_POSTTYPE,ALIAS2_TYP,HWY,HWY,2,HWY,resolved
Rich,rich,C:\Mac\Home\Documents\working\utrans\county_obtained\Rich\RichCo_20211115.gdb\E911_RichRoads11_3_21,DOT_SRFTYP,S_SURF,0,0,2861,,review
Rich,rich,C:\Mac\Home\Documents\working\utrans\county_obtained\Rich\RichCo_20211115.gdb\E911_RichRoads11_3_21,DOT_SRFTYP,S_SURF,100,100,7,,review
Rich,rich,C:\Mac\Home\Documents\working\utrans\county_obtained\Rich\RichCo_20211115.gdb\E911_RichRoads11_3_21,DOT_SRFTYP,S_SURF,115,115,141,,review
Rich,rich,C:\Mac\Home\Documents\working\utrans\county_obtained\Rich\RichCo_20211115.gdb\E911_RichRoads11_3_21,DOT_SRFTYP,S_SURF,20,20,1,,review
Rich,rich,C:\Mac\Home\Documents\working\utrans\county_obtained\Rich\RichCo_20211115.gdb\E911_RichRoads11_3_21,DOT_SRFTYP,S_SURF,200,200,94,,review
Rich,rich,C:\Mac\Home\Documents\working\utrans\county_obtained\Rich\RichCo_20211115.gdb\E911_RichRoads11_3_21,DOT_SRFTYP,S_SURF,210,210,234,,review
Rich,rich,C:\Mac\Home\Documents\working\utrans\county_obtained\Rich\RichCo_20211115.gdb\E911_RichRoads11_3_21,DOT_SRFTYP,S_SURF,211,211,85,,review
Rich,rich,C:\Mac\Home\Documents\working\utrans\county_obtained\Rich\RichCo_20211115.gdb\E911_RichRoads11_3_21,DOT_SRFTYP,S_SURF,221,221,19,,review
Rich,rich,C:\Mac\Home\Documents\working\utrans\county_obtained\Rich\RichCo_20211115.gdb\E911_RichRoads11_3_21,DOT_SRFTYP,S_SURF,223,223,19,,review
Rich,rich,C:\Mac\Home\Documents\working\utrans\county_obtained\Rich\RichCo_20211115.gdb\E911_RichRoads11_3_21,DOT_SRFTYP,S_SURF,300,300,413,,review
Rich,rich,C:\Mac\Home\Documents\working\utrans\county_obtained\Rich\RichCo_20211115.gdb\E911_RichRoads11_3_21,DOT_SRFTYP,S_SURF,310,310,15,,review
Rich,rich,C:\Mac\Home\Documents\working\utrans\county_obtained\Rich\RichCo_20211115.gdb\E911_RichRoads11_3_21,DOT_SRFTYP,S_SURF,320,320,78,,review
Rich,rich,C:\Mac\Home\Documents\working\utrans\county_obtained\Rich\RichCo_20211115.gdb\E911_RichRoads11_3_21,DOT_SRFTYP,S_SURF,430,430,60,,review
Rich,rich,C:\Mac\Home\Documents\working\utrans\county_obtained\Rich\RichCo_20211115.gdb\E911_RichRoads11_3_21,DOT_SRFTYP,S_SURF,440,440,2,,review
Rich,rich,C:\Mac\Home\Documents\working\utrans\county_obtained\Rich\RichCo_20211115.gdb\E911_RichRoads11_3_21,ONEWAY,ONE_WAY,0,0,4029,0,resolved
Rich,rich,C:\Mac\Home\Documents\working\utrans\county_obtained\Rich\RichCo_20211115.gdb\E911_RichRoads11_3_21,POSTTYPE,S_TYPE,AVE,AVE,1,AVE,resolved
Rich,rich,C:\Mac\Home\Documents\working\utrans\county_obtained\Rich\RichCo_20211115.gdb\E911_RichRoads11_3_21,POSTTYPE,S_TYPE,BLVD,BLVD,14,BLVD,resolved
Rich,rich,C:\Mac\Home\Documents\working\utrans\county_obtained\Rich\RichCo_20211115.gdb\E911_RichRoads11_3_21,POSTTYPE,S_TYPE,CIR,CIR,119,CIR,resolved
Rich,rich,C:\Mac\Home\Documents\working\utrans\county_obtained\Rich\RichCo_20211115.gdb\E911_RichRoads11_3_21,POSTTYPE,S_TYPE,CR,CR,5,,review
Rich,rich,C:\Mac\Home\Documents\working\utrans\county_obtained\Rich\RichCo_20211115.gdb\E911_RichRoads11_3_21,POSTTYPE,S_TYPE,CT,CT,3,CT,resolved
Rich,rich,C:\Mac\Home\Documents\working\utrans\county_obtained\Rich\RichCo_20211115.gdb\E911_RichRoads11_3_21,POSTTYPE,S_TYPE,DR,DR,170,DR,resolved
Rich,rich,C:\Mac\Home\Documents\working\utrans\county_obtained\Rich\RichCo_20211115.gdb\E911_RichRoads11_3_21,POSTTYPE,S_TYPE,LN,LN,74,LN,resolved
Rich,rich,C:\Mac\Home\Documents\working\utrans\county_obtained\Rich\RichCo_20211115.gdb\E911_RichRoads11_3_21,POSTTYPE,S_TYPE,LOOP,LOOP,19,LOOP,resolved
Rich,rich,C:\Mac\Home\Documents\working\utrans\county_obtained\Rich\RichCo_20211115.gdb\E911_RichRoads11_3_21,POSTTYPE,S_TYPE,PKWY,PKWY,13,PKWY,resolved
Rich,rich,C:\Mac\Home\Documents\working\utrans\county_obtained\Rich\RichCo_20211115.gdb\E911_RichRoads11_3_21,POSTTYPE,S_TYPE,PL,PL,2,PL,resolved
Rich,rich,C:\Mac\Home\Documents\working\utrans\county_obtained\Rich\RichCo_20211115.gdb\E911_RichRoads11_3_21,POSTTYPE,S_TYPE,RD,RD,171,RD,resolved
Rich,rich,C:\Mac\Home\Documents\working\utrans\county_obtained\Rich\RichCo_20211115.gdb\E911_RichRoads11_3_21,POSTTYPE,S_TYPE,RUN,RUN,6,RUN,resolved
Rich,rich,C:\Mac\Home\Documents\working\utrans\county_obtained\Rich\RichCo_20211115.gdb\E911_RichRoads11_3_21,POSTTYPE,S_TYPE,ST,ST,89,ST,resolved
Rich,rich,C:\Mac\Home\Documents\working\utrans\county_obtained\Rich\RichCo_20211115.gdb\E911_RichRoads11_3_21,POSTTYPE,S_TYPE,WAY,WAY,34,WAY,resolved
Rich,rich,C:\Mac\Home\Documents\working\utrans\county_obtained\Rich\RichCo_20211115.gdb\E911_RichRoads11_3_21,PREDIR,PRE_DIR,E,E,156,E,resolved
Rich,rich,C:\Mac\Home\Documents\working\utrans\county_obtained\Rich\RichCo_20211115.gdb\E911_RichRoads11_3_21,PREDIR,PRE_DIR,N,N,152,N,resolved
Rich,rich,C:\Mac\Home\Documents\working\utrans\county_obtained\Rich\RichCo_20211115.gdb\E911_RichRoads11_3_21,PREDIR,PRE_DIR,S,S,357,S,resolved
Rich,rich,C:\Mac\Home\Documents\working\utrans\county_obtained\Rich\RichCo_20211115.gdb\E911_RichRoads11_3_21,PREDIR,PRE_DIR,W,W,220,W,resolved
Rich,rich,C:\Mac\Home\Documents\working\utrans\county_obtained\Rich\RichCo_20211115.gdb\E911_RichRoads11_3_21,SPEED_LMT,SPD_LMT,0,0,4020,,review
Rich,rich,C:\Mac\Home\Documents\working\utrans\county_obtained\Rich\RichCo_20211115.gdb\E911_RichRoads11_3_21,SPEED_LMT,SPD_LMT,25,25,8,25,resolved
Rich,rich,C:\Mac\Home\Documents\working\utrans\county_obtained\Rich\RichCo_20211115.gdb\E911_RichRoads11_3_21,SPEED_LMT,SPD_LMT,40,40,1,40,resolved
SanJuan,sanjuan,C:\Mac\Home\Documents\working\utrans\county_obtained\SanJuan\SanJuanRoads_20250808.gdb\T2025SanJuanRoads,DOT_CLASS,CLASS,ARIZONA,ARIZONA,11,,review
SanJuan,sanjuan,C:\Mac\Home\Documents\working\utrans\county_obtained\SanJuan\SanJuanRoads_20250808.gdb\T2025SanJuanRoads,DOT_CLASS,CLASS,B Road,B ROAD,1053,,review
SanJuan,sanjuan,C:\Mac\Home\Documents\working\utrans\county_obtained\SanJuan\SanJuanRoads_20250808.gdb\T2025SanJuanRoads,DOT_CLASS,CLASS,C Road,C ROAD,174,,review
SanJuan,sanjuan,C:\Mac\Home\Documents\working\utrans\county_obtained\SanJuan\SanJuanRoads_20250808.gdb\T2025SanJuanRoads,DOT_CLASS,CLASS,Colorado,COLORADO,9,,review
SanJuan,sanjuan,C:\Mac\Home\Documents\working\utrans\county_obtained\SanJuan\SanJuanRoads_20250808.gdb\T2025SanJuanRoads,DOT_CLASS,CLASS,D Road,D ROAD,5553,,review
SanJuan,sanjuan,C:\Mac\Home\Documents\working\utrans\county_obtained\SanJuan\SanJuanRoads_20250808.gdb\T2025SanJuanRoads,DOT_CLASS,CLASS,Federal,FEDERAL,27,,review
SanJuan,sanjuan,C:\Mac\Home\Documents\working\utrans\county_obtained\SanJuan\SanJuanRoads_20250808.gdb\T2025SanJuanRoads,DOT_CLASS,CLASS,GRAND,GRAND,13,,review
SanJuan,sanjuan,C:\Mac\Home\Documents\working\utrans\county_obtained\SanJuan\SanJuanRoads_20250808.gdb\T2025SanJuanRoads,DOT_CLASS,CLASS,NDOT,NDOT,228,,review
SanJuan,sanjuan,C:\Mac\Home\Documents\working\utrans\county_obtained\SanJuan\SanJuanRoads_20250808.gdb\T2025SanJuanRoads,DOT_CLASS,CLASS,Private,PRIVATE,1,,review
SanJuan,sanjuan,C:\Mac\Home\Documents\working\utrans\county_obtained\SanJuan\SanJuanRoads_20250808.gdb\T2025SanJuanRoads,DOT_CLASS,CLASS,Private Road,PRIVATE ROAD,3,,review
SanJuan,sanjuan,C:\Mac\Home\Documents\working\utrans\county_obtained\SanJuan\SanJuanRoads_20250808.gdb\T2025SanJuanRoads,DOT_CLASS,CLASS,Reservation,RESERVATION,1635,,review
SanJuan,sanjuan,C:\Mac\Home\Documents\working\utrans\county_obtained\SanJuan\SanJuanRoads_20250808.gdb\T2025SanJuanRoads,DOT_CLASS,CLASS,State Highway,STATE HIGHWAY,12,,review
SanJuan,sanjuan,C:\Mac\Home\Documents\working\utrans\county_obtained\SanJuan\SanJuanRoads_20250808.gdb\T2025SanJuanRoads,DOT_CLASS,CLASS,UDOT,UDOT,3,,review
SanJuan,sanjuan,C:\Mac\Home\Documents\working\utrans\county_obtained\SanJuan\SanJuanRoads_20250808.gdb\T2025SanJuanRoads,DOT_CLASS,CLASS,US Highway,US HIGHWAY,16,,review
Sevier,sevier,C:\Mac\Home\Documents\working\utrans\county_obtained\Sevier\SevierCo_20260514.gdb\SC911DataUpdate_260511,POSTDIR,SUR_DIR,E,E,787,E,resolved
Sevier,sevier,C:\Mac\Home\Documents\working\utrans\county_obtained\Sevier\SevierCo_20260514.gdb\SC911DataUpdate_260511,POSTDIR,SUR_DIR,N,N,934,N,resolved
Sevier,sevier,C:\Mac\Home\Documents\working\utrans\county_obtained\Sevier\SevierCo_20260514.gdb\SC911DataUpdate_260511,POSTDIR,SUR_DIR,S,S,813,S,resolved
Sevier,sevier,C:\Mac\Home\Documents\working\utrans\county_obtained\Sevier\SevierCo_20260514.gdb\SC911DataUpdate_260511,POSTDIR,SUR_DIR,W,W,864,W,resolved
Sevier,sevier,C:\Mac\Home\Documents\working\utrans\county_obtained\Sevier\SevierCo_20260514.gdb\SC911DataUpdate_260511,POSTTYPE,S_TYPE,AVE,AVE,22,AVE,resolved
Sevier,sevier,C:\Mac\Home\Documents\working\utrans\county_obtained\Sevier\SevierCo_20260514.gdb\SC911DataUpdate_260511,POSTTYPE,S_TYPE,BIKE,BIKE,30,,review
Sevier,sevier,C:\Mac\Home\Documents\working\utrans\county_obtained\Sevier\SevierCo_20260514.gdb\SC911DataUpdate_260511,POSTTYPE,S_TYPE,BLVD,BLVD,29,BLVD,resolved
Sevier,sevier,C:\Mac\Home\Documents\working\utrans\county_obtained\Sevier\SevierCo_20260514.gdb\SC911DataUpdate_260511,POSTTYPE,S_TYPE,CIR,CIR,38,CIR,resolved
Sevier,sevier,C:\Mac\Home\Documents\working\utrans\county_obtained\Sevier\SevierCo_20260514.gdb\SC911DataUpdate_260511,POSTTYPE,S_TYPE,CT,CT,5,CT,resolved
Sevier,sevier,C:\Mac\Home\Documents\working\utrans\county_obtained\Sevier\SevierCo_20260514.gdb\SC911DataUpdate_260511,POSTTYPE,S_TYPE,DR,DR,474,DR,resolved
Sevier,sevier,C:\Mac\Home\Documents\working\utrans\county_obtained\Sevier\SevierCo_20260514.gdb\SC911DataUpdate_260511,POSTTYPE,S_TYPE,FWY,FWY,15,FWY,resolved
Sevier,sevier,C:\Mac\Home\Documents\working\utrans\county_obtained\Sevier\SevierCo_20260514.gdb\SC911DataUpdate_260511,POSTTYPE,S_TYPE,HWY,HWY,85,HWY,resolved
Sevier,sevier,C:\Mac\Home\Documents\working\utrans\county_obtained\Sevier\SevierCo_20260514.gdb\SC911DataUpdate_260511,POSTTYPE,S_TYPE,LN,LN,228,LN,resolved
Sevier,sevier,C:\Mac\Home\Documents\working\utrans\county_obtained\Sevier\SevierCo_20260514.gdb\SC911DataUpdate_260511,POSTTYPE,S_TYPE,LOOP,LOOP,35,LOOP,resolved
Sevier,sevier,C:\Mac\Home\Documents\working\utrans\county_obtained\Sevier\SevierCo_20260514.gdb\SC911DataUpdate_260511,POSTTYPE,S_TYPE,PL,PL,1,PL,resolved
Sevier,sevier,C:\Mac\Home\Documents\working\utrans\county_obtained\Sevier\SevierCo_20260514.gdb\SC911DataUpdate_260511,POSTTYPE,S_TYPE,RD,RD,2165,RD,resolved
Sevier,sevier,C:\Mac\Home\Documents\working\utrans\county_obtained\Sevier\SevierCo_20260514.gdb\SC911DataUpdate_260511,POSTTYPE,S_TYPE,ST,ST,576,ST,resolved
Sevier,sevier,C:\Mac\Home\Documents\working\utrans\county_obtained\Sevier\SevierCo_20260514.gdb\SC911DataUpdate_260511,POSTTYPE,S_TYPE,TRL,TRL,4,TRL,resolved
Sevier,sevier,C:\Mac\Home\Documents\working\utrans\county_obtained\Sevier\SevierCo_20260514.gdb\SC911DataUpdate_260511,POSTTYPE,S_TYPE,WAY,WAY,62,WAY,resolved
Sevier,sevier,C:\Mac\Home\Documents\working\utrans\county_obtained\Sevier\SevierCo_20260514.gdb\SC911DataUpdate_260511,PREDIR,PRE_DIR,C,C,1,,review
Sevier,sevier,C:\Mac\Home\Documents\working\utrans\county_obtained\Sevier\SevierCo_20260514.gdb\SC911DataUpdate_260511,PREDIR,PRE_DIR,E,E,1371,E,resolved
Sevier,sevier,C:\Mac\Home\Documents\working\utrans\county_obtained\Sevier\SevierCo_20260514.gdb\SC911DataUpdate_260511,PREDIR,PRE_DIR,N,N,2298,N,resolved
Sevier,sevier,C:\Mac\Home\Documents\working\utrans\county_obtained\Sevier\SevierCo_20260514.gdb\SC911DataUpdate_260511,PREDIR,PRE_DIR,S,S,1952,S,resolved
Sevier,sevier,C:\Mac\Home\Documents\working\utrans\county_obtained\Sevier\SevierCo_20260514.gdb\SC911DataUpdate_260511,PREDIR,PRE_DIR,W,W,1662,W,resolved
Uintah,uintah,C:\Mac\Home\Documents\working\utrans\county_obtained\Uintah\UintahCo20260423.gdb\Roads,SPEED_LMT,SPD_LMT,0,0,9008,,review
Uintah,uintah,C:\Mac\Home\Documents\working\utrans\county_obtained\Uintah\UintahCo20260423.gdb\Roads,SPEED_LMT,SPD_LMT,25,25,9,25,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,A1_POSTTYPE,ALTROADTYPE,AVE,AVE,3,AVE,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,A1_POSTTYPE,ALTROADTYPE,BLVD,BLVD,6,BLVD,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,A1_POSTTYPE,ALTROADTYPE,CIR,CIR,4,CIR,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,A1_POSTTYPE,ALTROADTYPE,DR,DR,25,DR,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,A1_POSTTYPE,ALTROADTYPE,HWY,HWY,1346,HWY,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,A1_POSTTYPE,ALTROADTYPE,LN,LN,4,LN,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,A1_POSTTYPE,ALTROADTYPE,PKWY,PKWY,5,PKWY,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,A1_POSTTYPE,ALTROADTYPE,RD,RD,54,RD,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,A1_POSTTYPE,ALTROADTYPE,ST,ST,6895,ST,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,A1_POSTTYPE,ALTROADTYPE,WAY,WAY,34,WAY,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,POSTDIR,ROADPOSTDIR,E,E,8,E,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,POSTDIR,ROADPOSTDIR,N,N,11,N,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,POSTDIR,ROADPOSTDIR,S,S,8,S,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,POSTDIR,ROADPOSTDIR,W,W,14,W,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,POSTTYPE,ROADTYPE,ALY,ALY,29,ALY,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,POSTTYPE,ROADTYPE,AVE,AVE,773,AVE,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,POSTTYPE,ROADTYPE,BLVD,BLVD,799,BLVD,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,POSTTYPE,ROADTYPE,BND,BND,5,BND,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,POSTTYPE,ROADTYPE,CIR,CIR,1312,CIR,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,POSTTYPE,ROADTYPE,CORR,CORR,35,,review
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,POSTTYPE,ROADTYPE,CT,CT,697,CT,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,POSTTYPE,ROADTYPE,CV,CV,147,CV,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,POSTTYPE,ROADTYPE,CYN,CYN,4,CYN,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,POSTTYPE,ROADTYPE,DR,DR,6077,DR,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,POSTTYPE,ROADTYPE,HL,HL,7,HL,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,POSTTYPE,ROADTYPE,HOLW,HOLW,8,HOLW,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,POSTTYPE,ROADTYPE,HTS,HTS,1,HTS,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,POSTTYPE,ROADTYPE,HWY,HWY,344,HWY,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,POSTTYPE,ROADTYPE,LN,LN,2421,LN,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,POSTTYPE,ROADTYPE,LNDG,LNDG,4,LNDG,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,POSTTYPE,ROADTYPE,LOOP,LOOP,124,LOOP,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,POSTTYPE,ROADTYPE,OFF,OFF,80,,review
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,POSTTYPE,ROADTYPE,ON,ON,85,,review
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,POSTTYPE,ROADTYPE,PASS,PASS,2,PASS,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,POSTTYPE,ROADTYPE,PKWY,PKWY,603,PKWY,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,POSTTYPE,ROADTYPE,PL,PL,154,PL,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,POSTTYPE,ROADTYPE,RD,RD,2402,RD,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,POSTTYPE,ROADTYPE,RDG,RDG,26,RDG,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,POSTTYPE,ROADTYPE,ROW,ROW,13,ROW,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,POSTTYPE,ROADTYPE,RUN,RUN,27,RUN,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,POSTTYPE,ROADTYPE,ST,ST,25191,ST,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,POSTTYPE,ROADTYPE,TER,TER,10,TER,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,POSTTYPE,ROADTYPE,TRL,TRL,65,TRL,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,POSTTYPE,ROADTYPE,VW,VW,12,VW,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,POSTTYPE,ROADTYPE,WAY,WAY,1708,WAY,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,POSTTYPE,ROADTYPE,XING,XING,51,XING,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,PREDIR,ROADPREDIR,E,E,9953,E,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,PREDIR,ROADPREDIR,N,N,13539,N,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,PREDIR,ROADPREDIR,S,S,8685,S,resolved
Utah,utah,C:\Mac\Home\Documents\working\utrans\county_obtained\Utah\UtahCo_20260824.gdb\RoadCenterline,PREDIR,ROADPREDIR,W,W,11192,W,resolved
Wayne,wayne,C:\Mac\Home\Documents\working\utrans\county_obtained\Wayne\WayneCo_20260414.gdb\WayneCoRds_20260409,DOT_CLASS,CLASS,?,?,4,,review
Wayne,wayne,C:\Mac\Home\Documents\working\utrans\county_obtained\Wayne\WayneCo_20260414.gdb\WayneCoRds_20260409,DOT_CLASS,CLASS,A,A,389,A,resolved
Wayne,wayne,C:\Mac\Home\Documents\working\utrans\county_obtained\Wayne\WayneCo_20260414.gdb\WayneCoRds_20260409,DOT_CLASS,CLASS,B,B,575,B,resolved
Wayne,wayne,C:\Mac\Home\Documents\working\utrans\county_obtained\Wayne\WayneCo_20260414.gdb\WayneCoRds_20260409,DOT_CLASS,CLASS,C,C,381,C,resolved
Wayne,wayne,C:\Mac\Home\Documents\working\utrans\county_obtained\Wayne\WayneCo_20260414.gdb\WayneCoRds_20260409,DOT_CLASS,CLASS,D,D,968,D,resolved
Wayne,wayne,C:\Mac\Home\Documents\working\utrans\county_obtained\Wayne\WayneCo_20260414.gdb\WayneCoRds_20260409,DOT_CLASS,CLASS,F,F,32,F,resolved
Wayne,wayne,C:\Mac\Home\Documents\working\utrans\county_obtained\Wayne\WayneCo_20260414.gdb\WayneCoRds_20260409,DOT_CLASS,CLASS,P,P,604,P,resolved
Wayne,wayne,C:\Mac\Home\Documents\working\utrans\county_obtained\Wayne\WayneCo_20260414.gdb\WayneCoRds_20260409,DOT_CLASS,CLASS,TBD,TBD,16,,review
Wayne,wayne,C:\Mac\Home\Documents\working\utrans\county_obtained\Wayne\WayneCo_20260414.gdb\WayneCoRds_20260409,DOT_CLASS,CLASS,TR,TR,2,,review
Wayne,wayne,C:\Mac\Home\Documents\working\utrans\county_obtained\Wayne\WayneCo_20260414.gdb\WayneCoRds_20260409,DOT_CLASS,CLASS,TRL,TRL,18,,review
Wayne,wayne,C:\Mac\Home\Documents\working\utrans\county_obtained\Wayne\WayneCo_20260414.gdb\WayneCoRds_20260409,DOT_SRFTYP,S_SURF2,0,0,6,,review
Wayne,wayne,C:\Mac\Home\Documents\working\utrans\county_obtained\Wayne\WayneCo_20260414.gdb\WayneCoRds_20260409,DOT_SRFTYP,S_SURF2,100,100,19,,review
Wayne,wayne,C:\Mac\Home\Documents\working\utrans\county_obtained\Wayne\WayneCo_20260414.gdb\WayneCoRds_20260409,DOT_SRFTYP,S_SURF2,115,115,16,,review
Wayne,wayne,C:\Mac\Home\Documents\working\utrans\county_obtained\Wayne\WayneCo_20260414.gdb\WayneCoRds_20260409,DOT_SRFTYP,S_SURF2,200,200,34,,review
Wayne,wayne,C:\Mac\Home\Documents\working\utrans\county_obtained\Wayne\WayneCo_20260414.gdb\WayneCoRds_20260409,DOT_SRFTYP,S_SURF2,91409 SEGMENT RANGE COR,91409 SEGMENT RANGE COR,2,,review
Wayne,wayne,C:\Mac\Home\Documents\working\utrans\county_obtained\Wayne\WayneCo_20260414.gdb\WayneCoRds_20260409,DOT_SRFTYP,S_SURF2,GRAVEL,GRAVEL,8,,review
Wayne,wayne,C:\Mac\Home\Documents\working\utrans\county_obtained\Wayne\WayneCo_20260414.gdb\WayneCoRds_20260409,DOT_SRFTYP,S_SURF2,Improved,IMPROVED,4,I,resolved
